                27ceni.out                                          2012/04/28

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
 WELL # 23 WITH  35 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.43078   0.39736
  2   1.00000   0.89594   0.36184
  3   2.00000   1.35483   0.32820
  4   3.00000   1.80746   0.29659
  5   4.00000   2.25382   0.26716
  6   5.00000   2.69392   0.24013
  7   6.00000   3.12775   0.21578
  8   7.00000   3.55532   0.19445
  9   8.00000   3.97662   0.17655
 10   9.00000   4.39166   0.16246
 11  10.00000   4.80043   0.15251
 12  11.00000   5.20293   0.14682
 13  12.00000   5.59917   0.14519
 14  13.00000   5.98915   0.14711
 15  14.00000   6.37286   0.15184
 16  15.00000   6.75031   0.15861
 17  16.00000   7.12149   0.16669
 18  17.00000   7.48640   0.17550
 19  18.00000   7.84505   0.18455
 20  19.00000   8.19744   0.19351
 21  20.00000   8.54356   0.20209
 22  21.00000   8.88341   0.21011
 23  22.00000   9.21700   0.21741
 24  23.00000   9.54432   0.22391
 25  24.00000   9.86538   0.22950
 26  25.00000  10.18017   0.23415
 27  26.00000  10.48870   0.23780
 28  27.00000  10.79096   0.24044
 29  28.00000  11.08696   0.24205
 30  29.00000  11.37669   0.24263
 31  30.00000  11.66016   0.24217
 32  31.00000  11.93736   0.24071
 33  32.00000  12.20830   0.23827
 34  33.00000  12.47297   0.23489
 35  34.00000  12.73138   0.23063
 36  35.00000  12.98352   0.22555
 37  36.00000  13.22939   0.21975
 38  37.00000  13.46900   0.21337
 39  38.00000  13.70235   0.20656
 40  39.00000  13.92943   0.19954
 41  40.00000  14.15025   0.19256
 42  41.00000  14.36479   0.18597
 43  42.00000  14.57308   0.18018
 44  43.00000  14.77510   0.17569
 45  44.00000  14.97085   0.17306
 46  45.00000  15.16034   0.17285
 47  46.00000  15.34357   0.17559
 48  47.00000  15.52052   0.18167
 49  48.00000  15.69122   0.19130
 50  49.00000  15.85565   0.20449
 51  50.00000  16.01381   0.22113
 52  51.00000  16.16571   0.24098
 53  52.00000  16.31134   0.26379
 54  53.00000  16.45070   0.28930
 55  54.00000  16.58381   0.31729
 56  55.00000  16.71064   0.34756
 57  56.00000  16.83121   0.37995
 58  57.00000  16.94552   0.41433
 59  58.00000  17.05356   0.45059
 60  59.00000  17.15534   0.48865
 61  60.00000  17.25085   0.52844
 62  61.00000  17.34010   0.56990
 63  62.00000  17.42307   0.61298
 64  63.00000  17.49979   0.65765
 65  64.00000  17.57024   0.70388
 66  65.00000  17.63442   0.75164
 67  66.00000  17.69234   0.80091
 68  67.00000  17.74400   0.85166
 69  68.00000  17.78939   0.90390
 70  69.00000  17.82851   0.95760
 71  70.00000  17.86137   1.01275
 72  71.00000  17.88796   1.06934
 73  72.00000  17.90829   1.12737
 74  73.00000  17.92235   1.18682
 75  74.00000  17.93015   1.24770
 76  75.00000  17.93168   1.30999
 77  76.00000  17.92695   1.37370
 78  77.00000  17.91595   1.43881
 79  78.00000  17.89869   1.50533
 80  79.00000  17.87516   1.57325
 81  80.00000  17.84537   1.64256
 82  81.00000  17.80931   1.71327
 83  82.00000  17.76698   1.78538
 84  83.00000  17.71840   1.85887
 85  84.00000  17.66354   1.93376
 86  85.00000  17.60242   2.01003
 87  86.00000  17.53504   2.08769
 88  87.00000  17.46139   2.16674
 89  88.00000  17.38147   2.24717
 90  89.00000  17.29529   2.32898
 91  90.00000  17.20284   2.41217
 92  91.00000  17.10413   2.49675
 93  92.00000  16.99916   2.58270
 94  93.00000  16.88791   2.67004
 95  94.00000  16.77041   2.75875
 96  95.00000  16.64664   2.84884
 97  96.00000  16.51660   2.94031
 98  97.00000  16.38030   3.03315



  Saga 34/7-2                             

 WELL # 24 WITH  28 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.61178   0.49984
  2   1.00000  -0.07758   0.45591
  3   2.00000   0.44937   0.41384
  4   3.00000   0.96907   0.37370
  5   4.00000   1.48153   0.33564
  6   5.00000   1.98673   0.29982
  7   6.00000   2.48468   0.26648
  8   7.00000   2.97538   0.23596
  9   8.00000   3.45883   0.20868
 10   9.00000   3.93503   0.18525
 11  10.00000   4.40398   0.16637
 12  11.00000   4.86567   0.15279
 13  12.00000   5.32012   0.14504
 14  13.00000   5.76732   0.14316
 15  14.00000   6.20727   0.14651
 16  15.00000   6.63996   0.15400
 17  16.00000   7.06541   0.16439
 18  17.00000   7.48360   0.17657
 19  18.00000   7.89455   0.18968
 20  19.00000   8.29824   0.20309
 21  20.00000   8.69469   0.21635
 22  21.00000   9.08388   0.22916
 23  22.00000   9.46583   0.24127
 24  23.00000   9.84052   0.25254
 25  24.00000  10.20796   0.26285
 26  25.00000  10.56815   0.27212
 27  26.00000  10.92109   0.28030
 28  27.00000  11.26678   0.28733
 29  28.00000  11.60523   0.29320
 30  29.00000  11.93642   0.29789
 31  30.00000  12.26035   0.30139
 32  31.00000  12.57704   0.30370
 33  32.00000  12.88648   0.30483
 34  33.00000  13.18867   0.30481
 35  34.00000  13.48361   0.30365
 36  35.00000  13.77130   0.30139
 37  36.00000  14.05173   0.29808
 38  37.00000  14.32492   0.29378
 39  38.00000  14.59086   0.28855
 40  39.00000  14.84954   0.28250
 41  40.00000  15.10098   0.27575
 42  41.00000  15.34516   0.26844
 43  42.00000  15.58210   0.26075
 44  43.00000  15.81178   0.25293
 45  44.00000  16.03421   0.24527
 46  45.00000  16.24940   0.23811
 47  46.00000  16.45733   0.23189
 48  47.00000  16.65801   0.22708
 49  48.00000  16.85144   0.22425
 50  49.00000  17.03762   0.22394
 51  50.00000  17.21655   0.22666
 52  51.00000  17.38823   0.23283
 53  52.00000  17.55266   0.24271
 54  53.00000  17.70984   0.25639
 55  54.00000  17.85977   0.27382
 56  55.00000  18.00245   0.29482
 57  56.00000  18.13788   0.31919
 58  57.00000  18.26605   0.34666
 59  58.00000  18.38698   0.37701
 60  59.00000  18.50066   0.41003
 61  60.00000  18.60708   0.44551
 62  61.00000  18.70626   0.48331
 63  62.00000  18.79818   0.52329
 64  63.00000  18.88286   0.56535
 65  64.00000  18.96028   0.60939
 66  65.00000  19.03046   0.65535
 67  66.00000  19.09338   0.70315
 68  67.00000  19.14905   0.75275
 69  68.00000  19.19748   0.80411
 70  69.00000  19.23865   0.85719
 71  70.00000  19.27257   0.91195
 72  71.00000  19.29924   0.96838
 73  72.00000  19.31866   1.02646
 74  73.00000  19.33083   1.08616
 75  74.00000  19.33575   1.14747
 76  75.00000  19.33342   1.21038
 77  76.00000  19.32384   1.27487
 78  77.00000  19.30700   1.34094
 79  78.00000  19.28292   1.40858
 80  79.00000  19.25159   1.47777
 81  80.00000  19.21301   1.54851
 82  81.00000  19.16717   1.62080
 83  82.00000  19.11409   1.69463
 84  83.00000  19.05375   1.77000
 85  84.00000  18.98617   1.84690
 86  85.00000  18.91133   1.92532
 87  86.00000  18.82925   2.00527
 88  87.00000  18.73991   2.08674
 89  88.00000  18.64333   2.16974
 90  89.00000  18.53949   2.25424
 91  90.00000  18.42840   2.34027
 92  91.00000  18.31006   2.42780
 93  92.00000  18.18447   2.51684
 94  93.00000  18.05164   2.60740
 95  94.00000  17.91155   2.69946
 96  95.00000  17.76421   2.79303
 97  96.00000  17.60962   2.88810
 98  97.00000  17.44777   2.98468



  Saga 34/7-4                             

 WELL # 25 WITH  25 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.11410   0.40349
  2   1.00000   0.25323   0.36187
  3   2.00000   0.61536   0.32249
  4   3.00000   0.97227   0.28556
  5   4.00000   1.32397   0.25142
  6   5.00000   1.67046   0.22050
  7   6.00000   2.01174   0.19345
  8   7.00000   2.34780   0.17110
  9   8.00000   2.67865   0.15442
 10   9.00000   3.00429   0.14431
 11  10.00000   3.32472   0.14112
 12  11.00000   3.63993   0.14433
 13  12.00000   3.94994   0.15265
 14  13.00000   4.25473   0.16455
 15  14.00000   4.55431   0.17864
 16  15.00000   4.84867   0.19387
 17  16.00000   5.13782   0.20947
 18  17.00000   5.42177   0.22495
 19  18.00000   5.70050   0.23993
 20  19.00000   5.97401   0.25418
 21  20.00000   6.24232   0.26753
 22  21.00000   6.50541   0.27986
 23  22.00000   6.76329   0.29108
 24  23.00000   7.01596   0.30113
 25  24.00000   7.26341   0.30998
 26  25.00000   7.50566   0.31759
 27  26.00000   7.74269   0.32395
 28  27.00000   7.97451   0.32905
 29  28.00000   8.20112   0.33290
 30  29.00000   8.42251   0.33549
 31  30.00000   8.63869   0.33686
 32  31.00000   8.84966   0.33701
 33  32.00000   9.05542   0.33598
 34  33.00000   9.25597   0.33382
 35  34.00000   9.45130   0.33057
 36  35.00000   9.64142   0.32629
 37  36.00000   9.82633   0.32108
 38  37.00000  10.00603   0.31502
 39  38.00000  10.18051   0.30824
 40  39.00000  10.34978   0.30089
 41  40.00000  10.51384   0.29317
 42  41.00000  10.67269   0.28530
 43  42.00000  10.82633   0.27757
 44  43.00000  10.97475   0.27032
 45  44.00000  11.11796   0.26396
 46  45.00000  11.25596   0.25896
 47  46.00000  11.38875   0.25583
 48  47.00000  11.51632   0.25510
 49  48.00000  11.63869   0.25728
 50  49.00000  11.75584   0.26281
 51  50.00000  11.86777   0.27200
 52  51.00000  11.97450   0.28501
 53  52.00000  12.07601   0.30187
 54  53.00000  12.17231   0.32246
 55  54.00000  12.26340   0.34661
 56  55.00000  12.34928   0.37410
 57  56.00000  12.42994   0.40471
 58  57.00000  12.50540   0.43821
 59  58.00000  12.57564   0.47442
 60  59.00000  12.64066   0.51316
 61  60.00000  12.70048   0.55427
 62  61.00000  12.75508   0.59765
 63  62.00000  12.80447   0.64318
 64  63.00000  12.84865   0.69078
 65  64.00000  12.88762   0.74037
 66  65.00000  12.92137   0.79189
 67  66.00000  12.94992   0.84530
 68  67.00000  12.97325   0.90055
 69  68.00000  12.99136   0.95760
 70  69.00000  13.00427   1.01643
 71  70.00000  13.01196   1.07700
 72  71.00000  13.01444   1.13930
 73  72.00000  13.01171   1.20330
 74  73.00000  13.00377   1.26899
 75  74.00000  12.99061   1.33636
 76  75.00000  12.97224   1.40538
 77  76.00000  12.94866   1.47606
 78  77.00000  12.91987   1.54838
 79  78.00000  12.88587   1.62234
 80  79.00000  12.84665   1.69792
 81  80.00000  12.80222   1.77512
 82  81.00000  12.75258   1.85393
 83  82.00000  12.69773   1.93435
 84  83.00000  12.63766   2.01638
 85  84.00000  12.57238   2.10001
 86  85.00000  12.50189   2.18523
 87  86.00000  12.42619   2.27204
 88  87.00000  12.34527   2.36045
 89  88.00000  12.25915   2.45044
 90  89.00000  12.16781   2.54202
 91  90.00000  12.07126   2.63518
 92  91.00000  11.96949   2.72991
 93  92.00000  11.86252   2.82623
 94  93.00000  11.75033   2.92413
 95  94.00000  11.63293   3.02359
 96  95.00000  11.51032   3.12464
 97  96.00000  11.38249   3.22725
 98  97.00000  11.24946   3.33144



  Saga 34/7-15s                           

 WELL # 26 WITH  33 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.61087   0.41266
  2   1.00000   0.76381   0.38149
  3   2.00000   0.92003   0.35188
  4   3.00000   1.07952   0.32392
  5   4.00000   1.24230   0.29770
  6   5.00000   1.40834   0.27334
  7   6.00000   1.57767   0.25099
  8   7.00000   1.75027   0.23080
  9   8.00000   1.92615   0.21295
 10   9.00000   2.10531   0.19762
 11  10.00000   2.28774   0.18499
 12  11.00000   2.47345   0.17516
 13  12.00000   2.66243   0.16818
 14  13.00000   2.85470   0.16394
 15  14.00000   3.05024   0.16223
 16  15.00000   3.24906   0.16274
 17  16.00000   3.45115   0.16505
 18  17.00000   3.65652   0.16876
 19  18.00000   3.86517   0.17345
 20  19.00000   4.07710   0.17878
 21  20.00000   4.29230   0.18442
 22  21.00000   4.51078   0.19013
 23  22.00000   4.73253   0.19570
 24  23.00000   4.95757   0.20096
 25  24.00000   5.18588   0.20579
 26  25.00000   5.41746   0.21009
 27  26.00000   5.65233   0.21378
 28  27.00000   5.89047   0.21680
 29  28.00000   6.13189   0.21910
 30  29.00000   6.37658   0.22065
 31  30.00000   6.62455   0.22143
 32  31.00000   6.87580   0.22143
 33  32.00000   7.13033   0.22065
 34  33.00000   7.38813   0.21909
 35  34.00000   7.64921   0.21677
 36  35.00000   7.91357   0.21372
 37  36.00000   8.18120   0.20998
 38  37.00000   8.45211   0.20560
 39  38.00000   8.72630   0.20066
 40  39.00000   9.00376   0.19524
 41  40.00000   9.28450   0.18946
 42  41.00000   9.56852   0.18349
 43  42.00000   9.85582   0.17751
 44  43.00000  10.14639   0.17177
 45  44.00000  10.44024   0.16657
 46  45.00000  10.73736   0.16226
 47  46.00000  11.03777   0.15927
 48  47.00000  11.34145   0.15802
 49  48.00000  11.64840   0.15895
 50  49.00000  11.95864   0.16241
 51  50.00000  12.27215   0.16867
 52  51.00000  12.58893   0.17784
 53  52.00000  12.90900   0.18989
 54  53.00000  13.23234   0.20472
 55  54.00000  13.55896   0.22215
 56  55.00000  13.88885   0.24198
 57  56.00000  14.22203   0.26402
 58  57.00000  14.55848   0.28810
 59  58.00000  14.89820   0.31407
 60  59.00000  15.24121   0.34180
 61  60.00000  15.58749   0.37118
 62  61.00000  15.93704   0.40213
 63  62.00000  16.28988   0.43458
 64  63.00000  16.64599   0.46848
 65  64.00000  17.00537   0.50377
 66  65.00000  17.36804   0.54042
 67  66.00000  17.73398   0.57840
 68  67.00000  18.10320   0.61767
 69  68.00000  18.47570   0.65822
 70  69.00000  18.85147   0.70004
 71  70.00000  19.23052   0.74309
 72  71.00000  19.61284   0.78737
 73  72.00000  19.99845   0.83288
 74  73.00000  20.38733   0.87959
 75  74.00000  20.77949   0.92750
 76  75.00000  21.17492   0.97661
 77  76.00000  21.57363   1.02690
 78  77.00000  21.97562   1.07838
 79  78.00000  22.38088   1.13103
 80  79.00000  22.78943   1.18486
 81  80.00000  23.20125   1.23985
 82  81.00000  23.61634   1.29601
 83  82.00000  24.03472   1.35334
 84  83.00000  24.45637   1.41182
 85  84.00000  24.88129   1.47147
 86  85.00000  25.30950   1.53227
 87  86.00000  25.74098   1.59422
 88  87.00000  26.17573   1.65733
 89  88.00000  26.61377   1.72159
 90  89.00000  27.05508   1.78700
 91  90.00000  27.49967   1.85356
 92  91.00000  27.94753   1.92127
 93  92.00000  28.39868   1.99013
 94  93.00000  28.85310   2.06013
 95  94.00000  29.31079   2.13128
 96  95.00000  29.77176   2.20357
 97  96.00000  30.23602   2.27700
 98  97.00000  30.70354   2.35158



  Total (UK) 3/25-1                       

 WELL # 27 WITH  32 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.34237   1.59555
  2   1.00000   0.31165   1.54437
  3   2.00000   0.28644   1.49403
  4   3.00000   0.26675   1.44454
  5   4.00000   0.25256   1.39589
  6   5.00000   0.24389   1.34809
  7   6.00000   0.24073   1.30114
  8   7.00000   0.24309   1.25504
  9   8.00000   0.25095   1.20979
 10   9.00000   0.26433   1.16540
 11  10.00000   0.28321   1.12187
 12  11.00000   0.30762   1.07920
 13  12.00000   0.33753   1.03740
 14  13.00000   0.37295   0.99647
 15  14.00000   0.41389   0.95641
 16  15.00000   0.46034   0.91723
 17  16.00000   0.51230   0.87894
 18  17.00000   0.56977   0.84153
 19  18.00000   0.63276   0.80502
 20  19.00000   0.70126   0.76941
 21  20.00000   0.77526   0.73471
 22  21.00000   0.85479   0.70092
 23  22.00000   0.93982   0.66807
 24  23.00000   1.03036   0.63615
 25  24.00000   1.12642   0.60518
 26  25.00000   1.22799   0.57517
 27  26.00000   1.33507   0.54613
 28  27.00000   1.44767   0.51809
 29  28.00000   1.56577   0.49105
 30  29.00000   1.68939   0.46505
 31  30.00000   1.81852   0.44009
 32  31.00000   1.95316   0.41621
 33  32.00000   2.09332   0.39343
 34  33.00000   2.23898   0.37177
 35  34.00000   2.39016   0.35128
 36  35.00000   2.54685   0.33197
 37  36.00000   2.70905   0.31388
 38  37.00000   2.87677   0.29705
 39  38.00000   3.04999   0.28150
 40  39.00000   3.22873   0.26727
 41  40.00000   3.41298   0.25436
 42  41.00000   3.60274   0.24280
 43  42.00000   3.79802   0.23259
 44  43.00000   3.99880   0.22371
 45  44.00000   4.20510   0.21612
 46  45.00000   4.41691   0.20978
 47  46.00000   4.63424   0.20460
 48  47.00000   4.85707   0.20050
 49  48.00000   5.08542   0.19738
 50  49.00000   5.31928   0.19510
 51  50.00000   5.55865   0.19354
 52  51.00000   5.80353   0.19258
 53  52.00000   6.05393   0.19208
 54  53.00000   6.30983   0.19191
 55  54.00000   6.57125   0.19196
 56  55.00000   6.83818   0.19213
 57  56.00000   7.11063   0.19231
 58  57.00000   7.38858   0.19242
 59  58.00000   7.67205   0.19239
 60  59.00000   7.96103   0.19215
 61  60.00000   8.25552   0.19164
 62  61.00000   8.55552   0.19082
 63  62.00000   8.86104   0.18966
 64  63.00000   9.17207   0.18810
 65  64.00000   9.48861   0.18615
 66  65.00000   9.81066   0.18378
 67  66.00000  10.13822   0.18098
 68  67.00000  10.47130   0.17775
 69  68.00000  10.80989   0.17410
 70  69.00000  11.15399   0.17005
 71  70.00000  11.50360   0.16563
 72  71.00000  11.85872   0.16088
 73  72.00000  12.21936   0.15585
 74  73.00000  12.58551   0.15062
 75  74.00000  12.95717   0.14530
 76  75.00000  13.33434   0.14000
 77  76.00000  13.71702   0.13489
 78  77.00000  14.10522   0.13018
 79  78.00000  14.49893   0.12612
 80  79.00000  14.89815   0.12300
 81  80.00000  15.30288   0.12112
 82  81.00000  15.71313   0.12082
 83  82.00000  16.12888   0.12238
 84  83.00000  16.55015   0.12601
 85  84.00000  16.97693   0.13183
 86  85.00000  17.40922   0.13985
 87  86.00000  17.84703   0.15000
 88  87.00000  18.29035   0.16214
 89  88.00000  18.73918   0.17613
 90  89.00000  19.19352   0.19180
 91  90.00000  19.65337   0.20902
 92  91.00000  20.11873   0.22766
 93  92.00000  20.58961   0.24762
 94  93.00000  21.06600   0.26881
 95  94.00000  21.54790   0.29116
 96  95.00000  22.03532   0.31462
 97  96.00000  22.52824   0.33914
 98  97.00000  23.02668   0.36467


                                                       N      SD     LOWEST  AVERAGE HIGHEST

   1  240  Elphidium clavatum                          6   1.33682    3.429   0.000  -3.972   2.238
   2   77  Elphidium spp.                             16   1.13137    6.508   1.000  -4.024   2.238
   3  228  Cassidulina teretis                        20   0.72658    6.229   2.000  -2.695   2.238
   4  338  Bulimina marginata                          7   0.96550    6.205   3.000  -0.167   2.238
   5    1  Neogloboquadrina pachyderma                15   1.21181    9.368   4.000  -1.785   2.238
   6   31  Cibicidoides scaldisensis                  11   0.93047    8.289   5.000  -1.808   2.238
   7  171  Buccella frigida                            9   1.55726   11.166   6.000  -0.536   2.238
   8  270  Cibicidoides grossa                        17   0.93825   10.349   7.000  -1.479   2.238
   9  328  Ammonia beccarii                            6   1.80121   12.927   8.000   1.024   2.238
  10  181  Cibicidoides dutemplei                      8   1.41358   16.114   9.000   2.250   2.238
  11  316  Trifarina fluens                            9   2.34483   19.225  10.000  -0.333   2.238
  12    4  Globorotalia inflata                       12   1.37394   19.168  11.000   2.841   2.238
  13  159  Cibicidoides grossa LCO                     7   1.34687   16.036  12.000   6.909   2.238
  14   23  Sigmoilopsis schlumbergeri                 18   1.50842   18.799  13.000   5.137   2.238
