                27cenai.out                                         2007/03/15

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

 39   5.73822  10.33673   0.23333
 40   5.80260  10.43569   0.23052
 41   5.88540  10.56243   0.22788
 42   6.02227  10.77060   0.22638
 43   6.04382  10.80323   0.22651
 44   6.26929  11.14213   0.23492
 45   6.30405  11.19399   0.23744
 46   6.31443  11.20945   0.23826
 47   6.34107  11.24910   0.24049
 48   6.34133  11.24948   0.24052
 49   6.36598  11.28610   0.24277
 50   6.39698  11.33208   0.24584
 51   6.49346  11.47464   0.25713
 52   6.79915  11.92095   0.30931
 53   6.84751  11.99080   0.31967
 54   6.86319  12.01339   0.32314
 55   6.94269  12.12767   0.34156
 56   6.94730  12.13427   0.34266
 57   7.07975  12.32335   0.37636
 58   7.08411  12.32955   0.37752
 59   7.49628  12.90792   0.50266
 60   7.53092  12.95585   0.51440
 61   7.69154  13.17669   0.57108
 62   8.02523  13.62822   0.69986
 63   8.14284  13.78504   0.74859
 64   8.17282  13.82481   0.76128
 65   8.28699  13.97556   0.81058
 66   8.55195  14.32100   0.93084
 67   8.69730  14.50788   1.00020
 68   8.73441  14.55529   1.01829
 69   8.75374  14.57993   1.02776
 70   8.77950  14.61273   1.04047
 71   8.81999  14.66416   1.06057
 72   8.87187  14.72985   1.08660
 73   8.99517  14.88502   1.14964
 74   9.35098  15.32527   1.34075
 75   9.66456  15.70403   1.52036
 76   9.75430  15.81082   1.57366
 77   9.97790  16.07384   1.71014
 78   9.99935  16.09883   1.72350
 79  10.06595  16.17620   1.76531
 80  10.46478  16.63130   2.02528
 81  10.56882  16.74772   2.09581
 82  10.60010  16.78253   2.11722
 83  10.87862  17.08872   2.31238
 84  11.10628  17.33392   2.47782
 85  11.15689  17.38781   2.51532
 86  11.25700  17.49374   2.59026
 87  11.26656  17.50380   2.59747
 88  11.27883  17.51672   2.60674
 89  11.47927  17.72577   2.76031
 90  11.58981  17.83955   2.84677
 91  11.61113  17.86137   2.86358
 92  11.85052  18.10362   3.05558
 93  12.53035  18.76407   3.63263
 94  12.53035  18.76407   3.63263
 95  12.66551  18.89053   3.75295
 96  12.77143  18.98849   3.84854
 97  12.85698  19.06691   3.92657
 98  12.95009  19.15151   4.01234



  Saga 34/7-15s                           

 WELL # 26 WITH  33 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.74813   0.44529
  2   0.16937   0.84459   0.40401
  3   0.24703   0.89214   0.38600
  4   0.47500   1.04385   0.33671
  5   0.59250   1.12909   0.31349
  6   0.64359   1.16765   0.30390
  7   0.99086   1.45380   0.24730
  8   1.03722   1.49517   0.24097
  9   1.17103   1.61876   0.22446
 10   1.54043   1.99223   0.19318
 11   1.81590   2.30160   0.18339
 12   1.86400   2.35833   0.18274
 13   1.90233   2.40411   0.18243
 14   2.03944   2.57203   0.18262
 15   2.24244   2.83265   0.18597
 16   2.55776   3.26585   0.19559
 17   2.60213   3.32959   0.19716
 18   3.16737   4.20133   0.21634
 19   3.44045   4.66223   0.22283
 20   3.72967   5.17865   0.22650
 21   3.76399   5.24185   0.22669
 22   3.84373   5.39028   0.22693
 23   3.89554   5.48791   0.22692
 24   3.91670   5.52806   0.22688
 25   3.93459   5.56212   0.22683
 26   4.07111   5.82570   0.22594
 27   4.10254   5.88729   0.22561
 28   4.15802   5.99685   0.22491
 29   4.18210   6.04474   0.22456
 30   4.19546   6.07141   0.22436
 31   4.20087   6.08222   0.22427
 32   4.34563   6.37530   0.22144
 33   4.34705   6.37822   0.22141
 34   4.51311   6.72346   0.21693
 35   5.19960   8.25240   0.18612
 36   5.41389   8.76319   0.17376
 37   5.51555   9.01109   0.16782
 38   5.54252   9.07746   0.16625
 39   5.73822   9.56660   0.15546
 40   5.80260   9.73044   0.15226
 41   5.88540   9.94326   0.14855
 42   6.02227  10.30027   0.14375
 43   6.04382  10.35707   0.14318
 44   6.26929  10.96107   0.14126
 45   6.30405  11.05578   0.14172
 46   6.31443  11.08413   0.14190
 47   6.34107  11.15709   0.14245
 48   6.34133  11.15780   0.14246
 49   6.36598  11.22552   0.14310
 50   6.39698  11.31098   0.14407
 51   6.49346  11.57910   0.14832
 52   6.79915  12.45003   0.17417
 53   6.84751  12.59079   0.17990
 54   6.86319  12.63659   0.18185
 55   6.94269  12.87018   0.19236
 56   6.94730  12.88379   0.19300
 57   7.07975  13.27802   0.21287
 58   7.08411  13.29110   0.21357
 59   7.49628  14.55757   0.29081
 60   7.53092  14.66672   0.29821
 61   7.69154  15.17816   0.33412
 62   8.02523  16.26934   0.41655
 63   8.14284  16.66317   0.44795
 64   8.17282  16.76431   0.45613
 65   8.28699  17.15239   0.48799
 66   8.55195  18.07049   0.56594
 67   8.69730  18.58450   0.61103
 68   8.73441  18.71691   0.62280
 69   8.75374  18.78604   0.62897
 70   8.77950  18.87843   0.63724
 71   8.81999  19.02407   0.65034
 72   8.87187  19.21153   0.66731
 73   8.99517  19.66079   0.70843
 74   9.35098  20.98680   0.83339
 75   9.66456  22.19193   0.95114
 76   9.75430  22.54308   0.98613
 77   9.97790  23.43024   1.07583
 78   9.99935  23.51624   1.08462
 79  10.06595  23.78434   1.11213
 80  10.46478  25.42202   1.28341
 81  10.56882  25.85835   1.32994
 82  10.60010  25.99025   1.34407
 83  10.87862  27.17980   1.47297
 84  11.10628  28.17213   1.58237
 85  11.15689  28.39520   1.60718
 86  11.25700  28.83902   1.65679
 87  11.26656  28.88157   1.66156
 88  11.27883  28.93625   1.66770
 89  11.47927  29.83685   1.76943
 90  11.58981  30.33953   1.82673
 91  11.61113  30.43695   1.83788
 92  11.85052  31.54181   1.96524
 93  12.53035  34.78802   2.34865
 94  12.53035  34.78802   2.34865
 95  12.66551  35.45256   2.42871
 96  12.77143  35.97775   2.49232
 97  12.85698  36.40482   2.54428
 98  12.95009  36.87247   2.60140



  Total (UK) 3/25-1                       

 WELL # 27 WITH  32 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -7.64156   2.32112
  2   0.16937  -7.36666   2.23100
  3   0.24703  -7.23952   2.19026
  4   0.47500  -6.86240   2.07278
  5   0.59250  -6.66573   2.01347
  6   0.64359  -6.57973   1.98794
  7   0.99086  -5.98731   1.81859
  8   1.03722  -5.90720   1.79654
  9   1.17103  -5.67459   1.73363
 10   1.54043  -5.02196   1.56562
 11   1.81590  -4.52522   1.44576
 12   1.86400  -4.43760   1.42530
 13   1.90233  -4.36760   1.40911
 14   2.03944  -4.11582   1.35192
 15   2.24244  -3.73914   1.26936
 16   2.55776  -3.14482   1.14618
 17   2.60213  -3.06028   1.12934
 18   3.16737  -1.96391   0.92563
 19   3.44045  -1.42132   0.83445
 20   3.72967  -0.83742   0.74310
 21   3.76399  -0.76751   0.73263
 22   3.84373  -0.60457   0.70858
 23   3.89554  -0.49831   0.69318
 24   3.91670  -0.45482   0.68694
 25   3.93459  -0.41801   0.68169
 26   4.07111  -0.13595   0.64232
 27   4.10254  -0.07072   0.63343
 28   4.15802   0.04470   0.61791
 29   4.18210   0.09490   0.61123
 30   4.19546   0.12280   0.60755
 31   4.20087   0.13409   0.60606
 32   4.34563   0.43759   0.56696
 33   4.34705   0.44059   0.56659
 34   4.51311   0.79169   0.52355
 35   5.19960   2.27625   0.36712
 36   5.41389   2.75058   0.32597
 37   5.51555   2.97742   0.30786
 38   5.54252   3.03779   0.30321
 39   5.73822   3.47833   0.27155
 40   5.80260   3.62422   0.26196
 41   5.88540   3.81252   0.25025
 42   6.02227   4.12548   0.23250
 43   6.04382   4.17495   0.22990
 44   6.26929   4.69568   0.20582
 45   6.30405   4.77649   0.20263
 46   6.31443   4.80063   0.20171
 47   6.34107   4.86268   0.19940
 48   6.34133   4.86328   0.19938
 49   6.36598   4.92076   0.19732
 50   6.39698   4.99314   0.19484
 51   6.49346   5.21910   0.18785
 52   6.79915   5.94205   0.17293
 53   6.84751   6.05738   0.17152
 54   6.86319   6.09483   0.17112
 55   6.94269   6.28515   0.16943
 56   6.94730   6.29620   0.16935
 57   7.07975   6.61493   0.16787
 58   7.08411   6.62545   0.16785
 59   7.49628   7.63019   0.17083
 60   7.53092   7.71553   0.17142
 61   7.69154   8.11290   0.17452
 62   8.02523   8.94775   0.18162
 63   8.14284   9.24502   0.18395
 64   8.17282   9.32103   0.18451
 65   8.28699   9.61147   0.18650
 66   8.55195  10.29120   0.18991
 67   8.69730  10.66746   0.19094
 68   8.73441  10.76390   0.19110
 69   8.75374  10.81418   0.19116
 70   8.77950  10.88129   0.19123
 71   8.81999  10.98690   0.19129
 72   8.87187  11.12250   0.19129
 73   8.99517  11.44598   0.19092
 74   9.35098  12.38906   0.18697
 75   9.66456  13.23211   0.18012
 76   9.75430  13.47540   0.17766
 77   9.97790  14.08559   0.17078
 78   9.99935  14.14441   0.17008
 79  10.06595  14.32742   0.16786
 80  10.46478  15.43378   0.15469
 81  10.56882  15.72537   0.15173
 82  10.60010  15.81326   0.15093
 83  10.87862  16.60082   0.14627
 84  11.10628  17.25107   0.14736
 85  11.15689  17.39644   0.14839
 86  11.25700  17.68480   0.15137
 87  11.26656  17.71239   0.15173
 88  11.27883  17.74783   0.15220
 89  11.47927  18.32909   0.16281
 90  11.58981  18.65162   0.17104
 91  11.61113  18.71397   0.17282
 92  11.85052  19.41770   0.19697
 93  12.53035  21.45155   0.30143
 94  12.53035  21.45155   0.30143
 95  12.66551  21.86214   0.32748
 96  12.77143  22.18534   0.34897
 97  12.85698  22.44732   0.36698
 98  12.95009  22.73338   0.38724


                                                       N      SD     LOWEST  AVERAGE HIGHEST

   1  240  Elphidium clavatum                          6   1.15368    0.763   0.000   0.059   2.223
   2   77  Elphidium spp.                             16   0.86657    1.487   0.169   0.116   2.223
   3  228  Cassidulina teretis                        20   1.02917    1.647   0.247  -0.289   2.223
   4   31  Cibicidoides scaldisensis                  11   1.22488    1.471   0.475  -0.264   2.223
   5  338  Bulimina marginata                          7   1.20761    1.231   0.592   0.068   2.223
   6    1  Neogloboquadrina pachyderma                15   1.63850    1.819   0.644   0.236   2.223
   7  171  Buccella frigida                            9   1.43855    1.652   0.991   0.296   2.223
   8  270  Cibicidoides grossa                        17   0.90861    1.684   1.037   0.377   2.223
   9  328  Ammonia beccarii                            6   1.81108    2.029   1.171   0.227   2.223
  10  316  Trifarina fluens                            9   2.20074    2.885   1.540   0.604   2.223
  11    4  Globorotalia inflata                       12   1.87101    3.736   1.816   0.418   2.223
  12  181  Cibicidoides dutemplei                      8   1.29787    2.584   1.864   0.344   2.223
  13  159  Cibicidoides grossa LCO                     7   1.34113    2.487   1.902   1.166   2.223
  14   23  Sigmoilopsis schlumbergeri                 18   1.46307    3.302   2.039   1.154   2.223
  15  330  Cibicidoides pachyderma                     6   2.95843    4.392   2.242   0.948   2.223
  16  269  Neogloboquadrina atlantica                 16   1.01871    3.229   2.558   1.370   2.223
  17  266  Globorotalia puncticulata                   9   1.20318    3.151   2.602   1.973   2.223
  18    6  Neogloboquadrina acostaensis                6   0.93308    3.115   3.167   2.489   2.223
  19   81  Globoquadrina venezuelana                   7   1.37248    5.640   3.440   3.002   2.223
  20  361  Sumatradinium spp.                          6   2.68735    4.545   3.730   2.449   2.223
  21   91  Radiolarians/diatoms flood                 13   1.65274    4.717   3.764   2.516   2.223
  22  362  Cannosphaeropsis utinensis                  7   1.82793    4.221   3.844   2.765   2.223
  23  207  NS Log G                                   11   2.46274    4.911   3.896   2.808   2.223
  24  219  Martinotiella cylindrica                   13   2.31802    4.521   3.917   1.768   2.223
  25  334  Ehrenbergina variabilis                     6   1.43593    4.351   3.935   3.185   2.223
  26  123  Globigerinoides trilobus                    6   0.86103    4.338   4.071   3.438   2.223
  27  282  Uvigerina ex.gr. semiornata                 7   1.75515    5.031   4.103   3.255   2.223
  28  125  Neogloboquadrina continuosa                 7   2.04463    4.862   4.158   2.946   2.223
  29  236  G. ex.gr. praescitula zealandica            9   1.35874    4.862   4.182   2.992   2.223
  30   15  Globigerina praebulloides                  18   2.87126    6.864   4.195   2.992   2.223
  31  285  Caucasina elongata                          7   1.61490    4.862   4.201   3.202   2.223
  32  233  Catapsydrax unicavus                        6   1.91023    5.584   4.346   3.599   2.223
  33   17  Asterigerina gurichi                       15   1.96294    6.584   4.347   2.352   2.223
  34  412  Flat rads + sponge spicules                 6   0.39988    4.906   4.513   4.574   2.223
  35    3  Deflandrea phosphoritica                    7   1.58006    6.059   5.200   4.537   2.223
  36  138  Tenuitella angustiumbilicata                8   3.82529    7.414   5.414   3.494   2.223
  37   20  Gyroidina girardana                         8   1.90335    6.557   5.516   3.741   2.223
  38   25  Coarse agglutinated spp.                   25   2.53010    7.240   5.543   3.155   2.223
  39   97  Cyclammina placenta                        23   3.10560    7.095   5.738   3.014   2.223
  40    7  Areoligera semicirculata                    8   2.69240    6.954   5.803   4.467   2.223
  41   41  Wetzelliella symmetrica                     7   2.64457    7.237   5.885   4.990   2.223
  42  182  Spirosigmoilinella compressa               19   1.24291    6.803   6.022   5.098   2.223
  43   24  Turrilina alsatica                         13   2.59580    7.404   6.044   4.476   2.223
  44  183  Cyclammina rotundidorsata                  10   2.85486    7.725   6.269   4.163   2.223
  45  302  Cenosphaera spp. (spheres)                  8   1.02289    6.681   6.304   5.652   2.223
  46  140  Rotaliatina bulimoides                     11   1.57432    7.009   6.314   4.819   2.223
  47  198  Glomospirella biedae                        9   2.63125    7.342   6.341   5.248   2.223
  48  259  Ammodiscus latus                            9   3.04411    8.219   6.341   5.324   2.223
  49  289  Adercotryma agterbergi                     14   1.60311    7.343   6.366   5.421   2.223
  50  324  Aschemonella grandis                        8   2.49348    7.431   6.397   5.247   2.223
  51  262  Karreriella horrida                        13   3.62565    8.098   6.493   4.682   2.223
  52  261  Haplophragmoides walteri                   19   3.45529    8.898   6.799   5.241   2.223
  53  321  Dorothia seigliei                          14   3.03705    9.071   6.848   5.476   2.223
  54  197  Reophax elongatus                           6   1.87318    7.955   6.863   6.264   2.223
  55   12  Areosphaeridium diktyoplokus               10   2.17898    8.647   6.943   6.307   2.223
  56   13  Heteraulacacysta porosa                     8   1.60838    8.680   6.947   6.278   2.223
  57  229  Recurvoides ex.gr. walteri                 10   3.26264    8.925   7.080   6.015   2.223
  58  206  NS Log F                                   10   2.52665    8.187   7.084   5.792   2.223
  59   29  Reticulophragmium amplectens               23   2.27834    9.530   7.496   6.233   2.223
  60   32  Ammosphaeroidina pseudopauciloculata       16   2.10488    8.645   7.531   6.159   2.223
  61   72  Rottnestia borussica                        8   2.32982    9.010   7.692   6.634   2.223
  62   68  Spiroplectammina spectabilis LO            21   2.62306    9.776   8.025   6.767   2.223
  63  263  Ammomarginulina aubertae                   14   3.28773   11.333   8.143   7.389   2.223
  64   92  Diphyes ficusoides                          6   2.06401    9.175   8.173   7.279   2.223
  65  260  Haplophragmoides kirki                     15   2.95431    9.549   8.287   6.643   2.223
  66  117  Cenosphaera spp. LCO                       10   2.39476    9.699   8.552   7.556   2.223
  67  264  Karreriella conversa                       19   4.11586   13.561   8.697   7.153   2.223
  68  291  Reticulophragmoides jarvisi                10   6.64984   12.144   8.734   6.626   2.223
  69   99  Eatonicysta ursulae                         8   2.27715   10.341   8.754   8.565   2.223
  70  175  Reticulophragmium intermedia                6   2.42949   10.053   8.780   8.266   2.223
  71   54  Spiroplectammina navarroana                18   2.88261   10.966   8.820   7.769   2.223
  72  205  NS Log E                                   11   1.73600    9.818   8.872   7.836   2.223
  73  279  Recurvoidella lamella                       8   1.63797   10.050   8.995   8.687   2.223
  74   50  Subbotina patagonica                       13   1.34014   10.622   9.351   9.022   2.223
  75  108  Deflandrea oebisfeldensis                   8   1.69728   10.573   9.665   7.792   2.223
  76  277  Tuff                                        6   1.34222   10.523   9.754   9.660   2.223
  77   22  Coscinodiscus spp.                         15   1.32222   10.607   9.978   8.546   2.223
  78  136  Cystammina pauciloculata                   15   4.48890   11.880   9.999   8.548   2.223
  79  204  NS Log D                                   12   1.10310   10.726  10.066   9.370   2.223
  80  203  NS Log C                                   11   1.14808   11.089  10.465   9.729   2.223
  81  110  Cystammina aff.globigerinaeformis          13   4.84022   12.430  10.569   8.188   2.223
  82   28  Apectodinium augustum                       8   1.65214   11.186  10.600   9.723   2.223
  83   78  Trochamminoides coronatus                  12   4.11596   12.908  10.879   9.266   2.223
  84   76  Reticulophragmium paupera                  18   0.82768   11.469  11.106  10.190   2.223
  85  105  Rzehakina minima                            8   2.07473   12.182  11.157  10.591   2.223
  86   57  Spiroplectammina spectabilis LCO           17   1.37604   12.013  11.257   9.310   2.223
  87  310  Saccammina placenta                        14   1.67432   12.105  11.267   9.908   2.223
  88  134  Hormosina excelsa                          11   2.69863   12.188  11.279   9.205   2.223
  89  283  Reticulophragmium garcilassoi               8   1.86157   12.152  11.479  10.923   2.223
  90  129  Trochammina ruthven murrayi                12   1.83784   12.400  11.590  10.164   2.223
  91  251  Ammodiscus planus                           6   5.35246   13.157  11.611   9.551   2.223
  92  118  Palaeoperidinium pyrophorum                 6   1.30817   11.975  11.851  10.927   2.223
  93  107  Matanzia varians                            7   1.76442   13.325  12.530  11.531   2.223
  94  202  NS Log B                                    9   1.04368   12.644  12.530  11.879   2.223
  95   61  Subbotina pseudobulloides                  12   1.66324   14.845  12.666  11.822   2.223
  96   55  Gavelinella beccariiformis                 11   2.01238   13.059  12.771  11.391   2.223
  97   60  Planorotalites compressus                  10   1.58229   14.849  12.857  11.798   2.223
  98  253  Subbotina triloculinoides                   7   0.80551   13.332  12.950  12.254   2.223
